 . .2. . . . . . .2. . . . . . .,0,8
 .2.2. . . . . .2. . . . . . . .,2,5
 . . . . .2. . . . . . .2.2.2. .,3,8
 . . . .2. . . .2. . . .4.2. . .,1,6
 . . . . . .2.2. . . .2. . .4.2.,1,2
 . .4. . . . .4. . . .2. . .4.2.,3,2
4. .2. .4. . . .2. . . .4.2. . .,1,10
 . .4.2. . . .4. . .4.2. . .4.2.,3,7
4.2. . .4. . .2.4.2. . .4.2. . .,3,11
4.2. . .4.2. . .4.2. .2.4.2. . .,3,10
4.2. . .4.2. . .4.4.2. .4.2. . .,0,15
8.4.2. .8.4. . . .2. . . . . .2.,3,14
8.4.2. .8.4. . .2. . . .2. .2. .,3,15
8.4.2. .8.4. . .2. . . .4. . .4.,0,7
16.8.2.4.2. . .2.4. . . . . . . .,1,15
16.8.2.4. . . .4. . . .4. . . .2.,3,15
16.8.2.4.4. . . .4. . . .2. . .2.,1,8
16.8.2.4. . . .4.2. . .4. . . .4.,1,9
16.8.2.4. . . .4. .2.2.4. . . .4.,3,13
16.8.2.4.4. . . .4.4. . .4.2. . .,0,10
16.8.2.4.8.4. . .4.2.2. . . . . .,3,12
16.8.2.4.8.4. . .4.4. . .2. . . .,3,10
16.8.2.4.8.4. . .8. .2. .2. . . .,0,12
16.8.4.4.16.4. . .2. . . .2. . . .,3,15
16.8.8. .16.4. . .2. . . .2. . .2.,3,9
16.16. . .16.4. . .2.2. . .4. . . .,3,1
32.2. . .16.4. . .4. . . .4. . . .,2,5
 . . . .32.2. . .16.2. . .8.4. . .,2,7
 . . . .32. . .2.16.4. . .8.4. . .,2,2
 . .2. .32. . . .16. . . .8.8. .2.,3,14
2. . . .32. . . .16. . . .16.2.2. .,3,2
2. .2. .32. . . .16. . . .16.4. . .,3,3
4. . .2.32. . . .16. . . .16.4. . .,3,14
4.2. . .32. . . .16. . . .16.4.2. .,2,3
 . . .2.4. . . .32.2. . .32.4.2. .,3,5
2. . . .4.4. . .32.2. . .32.4.2. .,3,3
2. . .2.8. . . .32.2. . .32.4.2. .,2,7
 . . . .2. . .2.8.2. . .64.4.2.2.,3,7
 . . . .4. . .2.8.2. . .64.4.4. .,2,10
 . . . .4. . . .8.2.2. .64.4.4.2.,3,11
 . . . .4. . . .8.4. .2.64.8.2. .,3,1
 .2. . .4. . . .8.4.2. .64.8.2. .,3,5
2. . . .4.2. . .8.4.2. .64.8.2. .,0,14
2.2.4. .4.4. . .8.8. . .64. .2. .,2,7
2. . . .4.2. .2.8.4.4. .64.8.2. .,2,1
2.2. . .4.2. . .8.4.4. .64.8.2.2.,3,10
4. . . .4.2. . .8.8.2. .64.8.4. .,3,11
4. . . .4.2. . .16.2. .2.64.8.4. .,3,6
4. . . .4.2.2. .16.4. . .64.8.4. .,3,2
4. .4. .4.4. . .16.4. . .64.8.4. .,3,10
8. . . .8. . . .16.4.2. .64.8.4. .,2,7
 . . . .16. . .2.16.4.2. .64.8.4. .,3,15
 . . . .16.2. . .16.4.2. .64.8.4.2.,2,1
 .2. . . .2. . .32.4.2. .64.8.4.2.,2,3
 . . .2. .4. . .32.4.2. .64.8.4.2.,2,3
 . . .2. . . . .32.8.2. .64.8.4.4.,2,0
2. . . . . . . .32. .2.2.64.16.4.4.,2,1
 .2. . .2. . . .32. .2.2.64.16.4.4.,2,1
 .2. . .2. . . .32.2.2.2.64.16.4.4.,2,5
 . . . .2.2. . .32.4.2.2.64.16.4.4.,3,1
 .2. . .4. . . .32.4.4. .64.16.8. .,2,15
 . . . .4.2. . .32.4.4. .64.16.8.2.,3,6
 . . . .4.2.2. .32.8. . .64.16.8.2.,3,6
 . . . .4.4.4. .32.8. . .64.16.8.2.,2,2
 . .2. .4.4. . .32.8.4. .64.16.8.2.,2,11
 . . . .4.4.2. .32.8.4.2.64.16.8.2.,3,6
 . . . .8.2.2. .32.8.4.2.64.16.8.2.,1,2
 . .2. . . .8.4.32.8.4.2.64.16.8.2.,2,5
 . .2. . .2.8. .32.8.4.4.64.16.8.4.,3,7
2. . . .2.8. .2.32.8.8. .64.16.8.4.,3,3
2. . .4.2.8.2. .32.16. . .64.16.8.4.,3,3
2.4. .2.2.8.2. .32.16. . .64.16.8.4.,3,3
2.4.2.2.2.8.2. .32.16. . .64.16.8.4.,3,11
2.4.4. .2.8.2. .32.16. .2.64.16.8.4.,2,2
 . .2. .4.4.4. .32.8.2.2.64.32.8.4.,1,4
 . . .2.2. .4.8. .32.8.4.64.32.8.4.,1,1
 .2. .2. .2.4.8. .32.8.4.64.32.8.4.,2,1
 .2. . . . . .2. .4.4.8.64.64.16.8.,3,6
2. . . .2. .2. .8.8. . .128.16.8. .,2,7
 . . . .4. . .2.8.8.2. .128.16.8. .,2,6
 . . . .4. .2. .8.8.2. .128.16.8.2.,2,3
 . . .2.4. . . .8.8.4. .128.16.8.2.,2,3
 . . .2.4. . . .8.8.4. .128.16.8.4.,2,5
 . . . .4.2. . .8.8.4.2.128.16.8.4.,3,11
 . . . .4.2. . .16.4.2.2.128.16.8.4.,3,11
 . . . .4.2. . .16.4.4.2.128.16.8.4.,1,2
 . .2. . . .4.2. .16.8.2.128.16.8.4.,1,8
 . . .2. . .4.2.2.16.8.2.128.16.8.4.,3,2
2. .2. .4.2. . .2.16.8.2.128.16.8.4.,1,0
2. . .4. . .4.2.2.16.8.2.128.16.8.4.,1,1
 .2.2.4. . .4.2.2.16.8.2.128.16.8.4.,2,2
 . .2. . . .2.4.2.2.4.4.128.32.16.4.,2,2
 . .2. . . .4. .2.2.4.4.128.32.16.8.,2,3
 . . .4. . .2. .2.2.8.4.128.32.16.8.,1,6
 . . .4. . .2.2. .4.8.4.128.32.16.8.,1,6
 . . .4. . .2.4. .4.8.4.128.32.16.8.,2,0
2. . . . . .2.4. .4.8.8.128.32.16.8.,2,5
 . . . . .2.2. .2.4.8.4.128.32.16.16.,3,6
 . . . .4. .2. .2.4.8.4.128.32.32. .,3,7
 . . . .4.2. .2.2.4.8.4.128.64. . .,2,2
 . .2. .4.2. . .2.4. .2.128.64.8.4.,1,1
 .2. .2. . .4.2. .2.4.2.128.64.8.4.,1,4
 . . .4.2. .4.2. .2.4.2.128.64.8.4.,3,3
4. . .2.2.4.2. .2.4.2. .128.64.8.4.,3,11
4.2. . .2.4.2. .2.4.2.2.128.64.8.4.,2,6
 . . . .4.2.2. .4.8.4.2.128.64.8.4.,2,1
 .2. . . .2.2. .8.8.4.2.128.64.8.4.,2,0
2. . . . .4.2. .8.8.4.2.128.64.8.4.,2,3
 . . .2.2.4.2. .8.8.4.2.128.64.8.4.,2,0
2. . . .2.4.2. .8.8.4.4.128.64.8.4.,2,3
 . . .2.4.4.2. .8.8.4. .128.64.8.8.,2,0
2. . . .4.4.2. .8.8.4.2.128.64.8.8.,3,6
2. . . .8.2.2. .16.4.2. .128.64.16. .,3,1
2.2. . .8.4. . .16.4.2. .128.64.16. .,3,2
4. .2. .8.4. . .16.4.2. .128.64.16. .,3,7
4.2. . .8.4. .2.16.4.2. .128.64.16. .,3,3
4.2. .2.8.4.2. .16.4.2. .128.64.16. .,3,3
4.4. .2.8.4.2. .16.4.2. .128.64.16. .,3,7
8.2. . .8.4.2.2.16.4.2. .128.64.16. .,3,3
8.2. .2.8.4.4. .16.4.2. .128.64.16. .,2,7
 . . . .16.2.4.2.16.8.2. .128.64.16.2.,2,2
 . .2. . .2.4. .32.8.2. .128.64.16.4.,3,6
2. . . .2.4.2. .32.8.2. .128.64.16.4.,2,11
 . . . .4.4. . .32.8.4.2.128.64.16.4.,1,5
 . . . . .2. .8.32.8.4.2.128.64.16.4.,3,0
2. . . .2.8. . .32.8.4.2.128.64.16.4.,2,7
 . . . .4. . .2.32.16.4.2.128.64.16.4.,3,2
 . .2. .4.2. . .32.16.4.2.128.64.16.4.,1,2
 . .2.2. . .4.2.32.16.4.2.128.64.16.4.,1,1
 .4. .4. . .4.2.32.16.4.2.128.64.16.4.,1,4
 . . .8.2. .4.2.32.16.4.2.128.64.16.4.,2,0
2. . . .2. . .8.32.16.8.4.128.64.16.4.,2,7
 . . . .4. . .2.32.16.8.8.128.64.16.8.,1,1
 .2. . . . .4.2. .32.16.16.128.64.16.8.,1,0
2. . .2. . .4.2. . .32.32.128.64.16.8.,1,0
2. . .4. . .4.2. . . .64.128.64.16.8.,3,9
2.4. . .4.2. . .64.2. . .128.64.16.8.,1,0
2. .2.4. . .4.2. . .64.2.128.64.16.8.,2,0
2. .2. . . .4.4.2. .64.4.128.64.16.8.,3,7
4. . . .8. . .2.2.64.4. .128.64.16.8.,2,9
4. . . .8. . . .2.2.4.2.128.128.16.8.,3,15
4. . . .8. . . .4.4.2. .256.16.8.2.,3,10
4. . . .8. . . .8.2.2. .256.16.8.2.,3,6
4. . . .8. .2. .8.4. . .256.16.8.2.,3,1
4.2. . .8.2. . .8.4. . .256.16.8.2.,1,4
 . .4.2.2. .8.2. . .8.4.256.16.8.2.,1,8
 . .4.2. .2.8.2.2. .8.4.256.16.8.2.,3,11
4.2. . .2.8.2. .2.8.4.2.256.16.8.2.,2,2
 . .2. .4.2.2. .4.16.4. .256.16.8.4.,3,6
