 . . . . .2. . .2. . . . . . . .,0,14
2.2. . . . . . . . . . . . .2. .,2,5
 . . . . .2. . . . . . .2.2.2. .,1,12
 . . . . . . .2. . . . .2. .2.4.,0,5
2. .2.2. .2. .4. . . . . . . . .,0,5
2.2.2.2. .2. .4. . . . . . . . .,2,3
 . . .2. . . . . . . .2.2.4.2.4.,3,4
2. . . .2. . . .2. . . .2.4.2.4.,1,6
 . . .2. . .2.2. . . .2.2.4.2.4.,3,3
2. . .2.4. . . .2. . . .2.4.2.4.,1,8
 . . .4. . . .4.2. . .2.2.4.2.4.,3,2
4. .2. .4. . . .4. . . .2.4.2.4.,1,6
 . .4.2. . .4.4. . . .4.2.4.2.4.,1,4
 . .4.2.2. . .8. . . .4.2.4.2.4.,1,0
2. .4.2. . .2.8. . . .4.2.4.2.4.,1,10
 .2.4.2. . .2.8. . .2.4.2.4.2.4.,2,5
 . . . . .2.4.2. .2.2.8.2.4.4.8.,1,9
 . . . . .2.4.2. .4.4.8. .2.8.8.,2,1
 .2. . . .2. . . .4.8.2. .2.8.16.,1,1
 .2. .2. . . .2. .4.8.2. .2.8.16.,1,12
 . . .4. . . .2. .4.8.2.2.2.8.16.,1,2
 . .2.4. . . .2. .4.8.2. .4.8.16.,2,12
 . . . . . . .4. . .2.4.2.8.16.16.,1,9
 . . . . . . .4. .2.2.4. .2.8.32.,1,0
2. . . . . . .4. . .4.4. .2.8.32.,1,0
2. . .2. . . .4. . . .8. .2.8.32.,1,5
 . . .4. .4. .4. . . .8. .2.8.32.,2,0
2. . . . . . .8. .4. .8. .2.8.32.,1,8
 . . .2. . . .8.2. .4.8. .2.8.32.,1,1
 .2. .2. . . .8. .2.4.8. .2.8.32.,1,12
 . . .4. . . .8. .2.4.8.2.2.8.32.,1,2
 . .2.4. . . .8. .2.4.8. .4.8.32.,2,1
 .2. . . . .2.4. .2.4.16. .4.8.32.,1,2
 . .2.2. . .2.4. .2.4.16. .4.8.32.,1,8
 . . .4. . .2.4.2.2.4.16. .4.8.32.,2,0
2. . . . . .2.8. .2.4.16.2.4.8.32.,1,2
 . .2.2. . .2.8. .2.4.16.2.4.8.32.,1,8
 . . .4. . .2.8.2.2.4.16.2.4.8.32.,2,8
 . . .4. . .2.8.2.2.4.16.4.4.8.32.,0,12
2.2.2.4.4.4.4.8. . .8.16.4. . .32.,2,0
2. . .4. . .2.8.2.2.4.16.8.4.8.32.,1,4
 . .2.4.2. .2.8. .4.4.16.8.4.8.32.,1,4
 . .2.4.2. .4.8. . .8.16.8.4.8.32.,1,4
 . .2.4.2.2.4.8. . .8.16.8.4.8.32.,2,0
2. . .4. . .2.8.2.2.4.16.8.4.16.32.,1,5
 . .2.4. .2.2.8. .4.4.16.8.4.16.32.,2,0
4. . .4. . .4.8. .2.4.16.8.8.16.32.,1,1
 .2. .8. . .4.8. .2.4.16. .16.16.32.,1,8
 . .2.8. . .4.8.2.2.4.16. . .32.32.,1,12
 . .2.8. . .4.8. .4.4.16.2. . .64.,2,1
 .2. . . . . .16. . .2.16.2.4.8.64.,1,8
 . . .2. . . .16.2. .2.16.2.4.8.64.,1,2
 . .2.2. . . .16. . .4.16.2.4.8.64.,2,8
 . . . . . .2.2.2. .4.32.2.4.8.64.,2,1
 .2. . . . .2.2. . .4.32.4.4.8.64.,2,1
 .2. . . . .2.2. .2.4.32.4.4.8.64.,2,2
 . .2. . . .2.2. .4.4.32.4.4.8.64.,2,3
 . . .2. . .4.2. . .4.32.4.8.8.64.,1,2
 . .2.2. . .4.2. . .4.32. .4.16.64.,1,0
2. . .4. . .4.2. . .4.32. .4.16.64.,1,4
 . .2.4.2. .4.2. . .4.32. .4.16.64.,1,9
 . .2.4. .2.4.2. .2.4.32. .4.16.64.,2,12
 . . .4. . .2.2. .4.8.32.2.4.16.64.,2,2
 . .2.4. . .2.2. . .8.32.2.8.16.64.,1,6
 . .2.4. . .4.4. . .8.32.2.8.16.64.,2,9
 . .2. . . .4.8. .2.8.32.2.8.16.64.,1,8
 . . .2. . .4.8.4.2.8.32.2.8.16.64.,3,2
2. .4. .4.8. . .4.2.8.32.2.8.16.64.,1,5
 . .2.4. .2.4.8.4.2.8.32.2.8.16.64.,2,5
 . .2.4. .2.4.8.4.4.8.32.2.8.16.64.,0,12
4.2.2.4.2.4.4.8. .8.8.32.2. .16.64.,2,1
 .4.2.4. .2.4.8.4.4.8.32.4.8.16.64.,0,4
8.4.2.4.2.2.4.8. .4.8.32. .8.16.64.,2,0
2.4.2.4. .2.4.8.8.4.8.32.2.8.16.64.,2,0
4.4.2.4.2.2.4.8.8.4.8.32.2.8.16.64.,1,0
2.8.2.4. .4.4.8.8.4.8.32.2.8.16.64.,2,1
 .2.2.4.2.8.4.8.8.8.8.32.2.8.16.64.,1,0
2. .4.4.2.8.4.8. .8.16.32.2.8.16.64.,2,2
 . .2.4. . . .8.2.8.8.32.4.16.32.64.,2,5
